BÁO CÁO KIỂM TRA TỌA ĐỘ CSV
Tổng số file lỗi: 12628
================================================================================
Split      | Video Folder                                       | File                 | Rows   | Issue
train      | 03December_2011_Saturday_tagesschau-8671           | images0038.csv       | 543    | Thiếu dòng
train      | 03December_2011_Saturday_tagesschau-8671           | images0041.csv       | 543    | Thiếu dòng
train      | 03December_2011_Saturday_tagesschau-8680           | images0044.csv       | 543    | Thiếu dòng
train      | 03December_2011_Saturday_tagesschau-8680           | images0047.csv       | 543    | Thiếu dòng
train      | 03December_2011_Saturday_tagesschau-8685           | images0008.csv       | 543    | Thiếu dòng
train      | 03December_2011_Saturday_tagesschau-8685           | images0009.csv       | 543    | Thiếu dòng
train      | 03February_2010_Wednesday_heute-2349               | images0025.csv       | 543    | Thiếu dòng
train      | 03February_2010_Wednesday_heute-2349               | images0096.csv       | 543    | Thiếu dòng
train      | 03February_2010_Wednesday_heute-2349               | images0105.csv       | 543    | Thiếu dòng
train      | 03February_2010_Wednesday_heute-2350               | images0015.csv       | 543    | Thiếu dòng
train      | 03February_2010_Wednesday_heute-2350               | images0016.csv       | 543    | Thiếu dòng
train      | 03February_2010_Wednesday_heute-2352               | images0070.csv       | 543    | Thiếu dòng
train      | 03February_2010_Wednesday_heute-2352               | images0090.csv       | 543    | Thiếu dòng
train      | 03February_2010_Wednesday_heute-2352               | images0091.csv       | 543    | Thiếu dòng
train      | 03February_2010_Wednesday_heute-2352               | images0092.csv       | 543    | Thiếu dòng
train      | 03February_2010_Wednesday_heute-2352               | images0093.csv       | 543    | Thiếu dòng
train      | 03February_2010_Wednesday_heute-2352               | images0094.csv       | 543    | Thiếu dòng
train      | 03February_2010_Wednesday_heute-2353               | images0042.csv       | 543    | Thiếu dòng
train      | 03February_2010_Wednesday_heute-2357               | images0029.csv       | 543    | Thiếu dòng
train      | 03February_2010_Wednesday_heute-2359               | images0005.csv       | 543    | Thiếu dòng
train      | 03February_2010_Wednesday_heute-2359               | images0006.csv       | 543    | Thiếu dòng
train      | 03February_2010_Wednesday_heute-2359               | images0107.csv       | 543    | Thiếu dòng
train      | 03February_2010_Wednesday_tagesschau-2063          | images0043.csv       | 543    | Thiếu dòng
train      | 03February_2010_Wednesday_tagesschau-2065          | images0036.csv       | 543    | Thiếu dòng
train      | 03February_2010_Wednesday_tagesschau-2065          | images0044.csv       | 543    | Thiếu dòng
train      | 03February_2011_Thursday_heute-609                 | images0064.csv       | 543    | Thiếu dòng
train      | 03February_2011_Thursday_heute-610                 | images0001.csv       | 543    | Thiếu dòng
train      | 03February_2011_Thursday_heute-611                 | images0067.csv       | 543    | Thiếu dòng
train      | 03July_2009_Friday_tagesschau-2002                 | images0004.csv       | 543    | Thiếu dòng
train      | 03July_2009_Friday_tagesschau-2002                 | images0005.csv       | 543    | Thiếu dòng
train      | 03July_2009_Friday_tagesschau-2002                 | images0006.csv       | 543    | Thiếu dòng
train      | 03July_2009_Friday_tagesschau-2002                 | images0007.csv       | 543    | Thiếu dòng
train      | 03July_2009_Friday_tagesschau-2010                 | images0093.csv       | 543    | Thiếu dòng
train      | 03July_2009_Friday_tagesschau-2010                 | images0094.csv       | 543    | Thiếu dòng
train      | 03July_2009_Friday_tagesschau-2013                 | images0109.csv       | 543    | Thiếu dòng
train      | 03July_2009_Friday_tagesschau-2013                 | images0110.csv       | 543    | Thiếu dòng
train      | 03July_2009_Friday_tagesschau-2013                 | images0146.csv       | 543    | Thiếu dòng
train      | 03July_2009_Friday_tagesschau-2013                 | images0147.csv       | 543    | Thiếu dòng
train      | 03July_2009_Friday_tagesschau-2013                 | images0148.csv       | 543    | Thiếu dòng
train      | 03July_2009_Friday_tagesschau-2013                 | images0149.csv       | 543    | Thiếu dòng
train      | 03July_2009_Friday_tagesschau-2013                 | images0150.csv       | 543    | Thiếu dòng
train      | 03July_2009_Friday_tagesschau-2013                 | images0151.csv       | 543    | Thiếu dòng
train      | 03July_2009_Friday_tagesschau-2013                 | images0152.csv       | 543    | Thiếu dòng
train      | 03July_2010_Saturday_tagesschau-4582               | images0001.csv       | 543    | Thiếu dòng
train      | 03July_2010_Saturday_tagesschau-4588               | images0085.csv       | 543    | Thiếu dòng
train      | 03July_2010_Saturday_tagesschau-4588               | images0094.csv       | 543    | Thiếu dòng
train      | 03July_2010_Saturday_tagesschau-4588               | images0095.csv       | 543    | Thiếu dòng
train      | 03July_2010_Saturday_tagesschau-4588               | images0096.csv       | 543    | Thiếu dòng
train      | 03July_2010_Saturday_tagesschau-4588               | images0097.csv       | 543    | Thiếu dòng
train      | 03July_2010_Saturday_tagesschau-4588               | images0098.csv       | 543    | Thiếu dòng
train      | 03July_2011_Sunday_tagesschau-1663                 | images0008.csv       | 543    | Thiếu dòng
train      | 03July_2011_Sunday_tagesschau-1663                 | images0010.csv       | 543    | Thiếu dòng
train      | 03July_2011_Sunday_tagesschau-1663                 | images0012.csv       | 543    | Thiếu dòng
train      | 03July_2011_Sunday_tagesschau-1663                 | images0013.csv       | 543    | Thiếu dòng
train      | 03July_2011_Sunday_tagesschau-1671                 | images0006.csv       | 543    | Thiếu dòng
train      | 03June_2010_Thursday_tagesschau-2630               | images0004.csv       | 543    | Thiếu dòng
train      | 03June_2010_Thursday_tagesschau-2630               | images0005.csv       | 543    | Thiếu dòng
train      | 03June_2010_Thursday_tagesschau-2630               | images0007.csv       | 543    | Thiếu dòng
train      | 03June_2010_Thursday_tagesschau-2631               | images0099.csv       | 543    | Thiếu dòng
train      | 03June_2010_Thursday_tagesschau-2631               | images0100.csv       | 543    | Thiếu dòng
train      | 03June_2010_Thursday_tagesschau-2632               | images0001.csv       | 543    | Thiếu dòng
train      | 03June_2010_Thursday_tagesschau-2632               | images0002.csv       | 543    | Thiếu dòng
train      | 03June_2010_Thursday_tagesschau-2632               | images0003.csv       | 543    | Thiếu dòng
train      | 03June_2010_Thursday_tagesschau-2633               | images0101.csv       | 543    | Thiếu dòng
train      | 03June_2010_Thursday_tagesschau-2635               | images0006.csv       | 543    | Thiếu dòng
train      | 03June_2010_Thursday_tagesschau-2637               | images0050.csv       | 543    | Thiếu dòng
train      | 03June_2010_Thursday_tagesschau-2637               | images0051.csv       | 543    | Thiếu dòng
train      | 03June_2010_Thursday_tagesschau-2637               | images0067.csv       | 543    | Thiếu dòng
train      | 03June_2010_Thursday_tagesschau-2639               | images0004.csv       | 543    | Thiếu dòng
train      | 03June_2011_Friday_tagesschau-7642                 | images0007.csv       | 543    | Thiếu dòng
train      | 03June_2011_Friday_tagesschau-7647                 | images0074.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7055              | images0015.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7055              | images0016.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7057              | images0064.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7057              | images0066.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7057              | images0067.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7058              | images0007.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7058              | images0008.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7058              | images0009.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7059              | images0004.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7060              | images0015.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7060              | images0016.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7060              | images0017.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7061              | images0005.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7061              | images0006.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7061              | images0007.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7061              | images0008.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7061              | images0049.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7061              | images0050.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7061              | images0051.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7062              | images0007.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7062              | images0008.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7062              | images0026.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7062              | images0027.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7062              | images0028.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7062              | images0029.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7063              | images0012.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7063              | images0013.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7063              | images0014.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7063              | images0015.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7063              | images0029.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7063              | images0030.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7063              | images0052.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7063              | images0053.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7063              | images0103.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7065              | images0067.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7065              | images0068.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7065              | images0069.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7065              | images0086.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7066              | images0042.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7067              | images0034.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7067              | images0060.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7067              | images0062.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7067              | images0069.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7067              | images0072.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7067              | images0099.csv       | 543    | Thiếu dòng
train      | 03March_2011_Thursday_tagesschau-7067              | images0100.csv       | 543    | Thiếu dòng
train      | 03November_2009_Tuesday_tagesschau-8136            | images0010.csv       | 543    | Thiếu dòng
train      | 03November_2009_Tuesday_tagesschau-8138            | images0036.csv       | 543    | Thiếu dòng
train      | 03November_2009_Tuesday_tagesschau-8138            | images0037.csv       | 543    | Thiếu dòng
train      | 03November_2009_Tuesday_tagesschau-8139            | images0033.csv       | 543    | Thiếu dòng
train      | 03November_2009_Tuesday_tagesschau-8139            | images0095.csv       | 543    | Thiếu dòng
train      | 03November_2009_Tuesday_tagesschau-8139            | images0097.csv       | 543    | Thiếu dòng
train      | 03November_2009_Tuesday_tagesschau-8140            | images0026.csv       | 543    | Thiếu dòng
train      | 03November_2009_Tuesday_tagesschau-8140            | images0053.csv       | 543    | Thiếu dòng
train      | 03November_2009_Tuesday_tagesschau-8141            | images0002.csv       | 543    | Thiếu dòng
train      | 03November_2009_Tuesday_tagesschau-8141            | images0148.csv       | 543    | Thiếu dòng
train      | 03November_2009_Tuesday_tagesschau-8141            | images0149.csv       | 543    | Thiếu dòng
train      | 03November_2009_Tuesday_tagesschau-8141            | images0156.csv       | 543    | Thiếu dòng
train      | 03November_2009_Tuesday_tagesschau-8144            | images0049.csv       | 543    | Thiếu dòng
train      | 03November_2009_Tuesday_tagesschau-8144            | images0051.csv       | 543    | Thiếu dòng
train      | 03November_2010_Wednesday_tagesschau-6499          | images0029.csv       | 543    | Thiếu dòng
train      | 03November_2010_Wednesday_tagesschau-6499          | images0032.csv       | 543    | Thiếu dòng
train      | 03November_2010_Wednesday_tagesschau-6499          | images0036.csv       | 543    | Thiếu dòng
train      | 03November_2010_Wednesday_tagesschau-6499          | images0037.csv       | 543    | Thiếu dòng
train      | 03November_2010_Wednesday_tagesschau-6499          | images0038.csv       | 543    | Thiếu dòng
train      | 03November_2010_Wednesday_tagesschau-6499          | images0050.csv       | 543    | Thiếu dòng
train      | 03November_2010_Wednesday_tagesschau-6499          | images0051.csv       | 543    | Thiếu dòng
train      | 03November_2010_Wednesday_tagesschau-6501          | images0035.csv       | 543    | Thiếu dòng
train      | 03November_2010_Wednesday_tagesschau-6501          | images0152.csv       | 543    | Thiếu dòng
train      | 03November_2010_Wednesday_tagesschau-6501          | images0153.csv       | 543    | Thiếu dòng
train      | 03November_2010_Wednesday_tagesschau-6501          | images0155.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7652           | images0011.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7652           | images0022.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7652           | images0023.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7652           | images0072.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7652           | images0073.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7652           | images0074.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7652           | images0075.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7652           | images0076.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7652           | images0077.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7653           | images0003.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7653           | images0004.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7653           | images0134.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7653           | images0135.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7653           | images0136.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7653           | images0149.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7653           | images0150.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7653           | images0151.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7653           | images0152.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7653           | images0153.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7653           | images0154.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7653           | images0155.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7653           | images0160.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7653           | images0161.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7653           | images0162.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7653           | images0163.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7653           | images0165.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7653           | images0166.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7653           | images0167.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7653           | images0168.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7658           | images0009.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7659           | images0123.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7659           | images0124.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7659           | images0142.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7659           | images0151.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7659           | images0152.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7660           | images0131.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7660           | images0132.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7660           | images0133.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7660           | images0134.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7662           | images0132.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7662           | images0133.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7662           | images0134.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7662           | images0135.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7662           | images0136.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7662           | images0137.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7662           | images0138.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7662           | images0139.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7662           | images0143.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7662           | images0145.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7662           | images0146.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7664           | images0010.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7664           | images0015.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7664           | images0016.csv       | 543    | Thiếu dòng
train      | 03October_2012_Wednesday_tagesschau-7664           | images0017.csv       | 543    | Thiếu dòng
train      | 03September_2010_Friday_tagesschau-8425            | images0029.csv       | 543    | Thiếu dòng
train      | 03September_2010_Friday_tagesschau-8425            | images0030.csv       | 543    | Thiếu dòng
train      | 03September_2010_Friday_tagesschau-8425            | images0043.csv       | 543    | Thiếu dòng
train      | 03September_2010_Friday_tagesschau-8425            | images0044.csv       | 543    | Thiếu dòng
train      | 03September_2010_Friday_tagesschau-8425            | images0101.csv       | 543    | Thiếu dòng
train      | 03September_2010_Friday_tagesschau-8430            | images0048.csv       | 543    | Thiếu dòng
train      | 03September_2010_Friday_tagesschau-8430            | images0049.csv       | 543    | Thiếu dòng
train      | 03September_2010_Friday_tagesschau-8430            | images0050.csv       | 543    | Thiếu dòng
train      | 03September_2010_Friday_tagesschau-8430            | images0051.csv       | 543    | Thiếu dòng
train      | 03September_2010_Friday_tagesschau-8430            | images0052.csv       | 543    | Thiếu dòng
train      | 03September_2010_Friday_tagesschau-8430            | images0053.csv       | 543    | Thiếu dòng
train      | 03September_2010_Friday_tagesschau-8431            | images0071.csv       | 543    | Thiếu dòng
train      | 03September_2010_Friday_tagesschau-8431            | images0072.csv       | 543    | Thiếu dòng
train      | 03September_2010_Friday_tagesschau-8431            | images0073.csv       | 543    | Thiếu dòng
train      | 03September_2010_Friday_tagesschau-8431            | images0074.csv       | 543    | Thiếu dòng
train      | 03September_2010_Friday_tagesschau-8431            | images0075.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4565                | images0011.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4565                | images0013.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4565                | images0014.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4565                | images0015.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4565                | images0024.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4565                | images0025.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4565                | images0026.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4565                | images0027.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4565                | images0029.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4565                | images0030.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4565                | images0031.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4565                | images0059.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4565                | images0060.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4568                | images0008.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4568                | images0009.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4568                | images0010.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4568                | images0011.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4569                | images0064.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4570                | images0007.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4570                | images0016.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4570                | images0032.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4570                | images0033.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4570                | images0034.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4570                | images0035.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4571                | images0051.csv       | 543    | Thiếu dòng
train      | 04April_2010_Sunday_tagesschau-4576                | images0074.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-960                      | images0060.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-960                      | images0061.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-960                      | images0062.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-960                      | images0063.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-960                      | images0064.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-960                      | images0065.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-960                      | images0066.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-960                      | images0067.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-960                      | images0068.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-963                      | images0087.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-963                      | images0089.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-964                      | images0055.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-964                      | images0056.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-967                      | images0016.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-968                      | images0100.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-968                      | images0101.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-968                      | images0102.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-968                      | images0103.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-968                      | images0104.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-968                      | images0105.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-968                      | images0106.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-968                      | images0107.csv       | 543    | Thiếu dòng
train      | 04April_2011_Monday_heute-971                      | images0138.csv       | 543    | Thiếu dòng
train      | 04August_2011_Thursday_tagesschau-708              | images0052.csv       | 543    | Thiếu dòng
train      | 04August_2011_Thursday_tagesschau-711              | images0005.csv       | 543    | Thiếu dòng
train      | 04August_2011_Thursday_tagesschau-711              | images0041.csv       | 543    | Thiếu dòng
train      | 04August_2011_Thursday_tagesschau-711              | images0042.csv       | 543    | Thiếu dòng
train      | 04August_2011_Thursday_tagesschau-711              | images0043.csv       | 543    | Thiếu dòng
train      | 04August_2011_Thursday_tagesschau-711              | images0044.csv       | 543    | Thiếu dòng
train      | 04August_2011_Thursday_tagesschau-711              | images0052.csv       | 543    | Thiếu dòng
train      | 04August_2011_Thursday_tagesschau-711              | images0053.csv       | 543    | Thiếu dòng
train      | 04August_2011_Thursday_tagesschau-711              | images0054.csv       | 543    | Thiếu dòng
train      | 04August_2011_Thursday_tagesschau-714              | images0057.csv       | 543    | Thiếu dòng
train      | 04August_2011_Thursday_tagesschau-714              | images0064.csv       | 543    | Thiếu dòng
train      | 04August_2011_Thursday_tagesschau-714              | images0065.csv       | 543    | Thiếu dòng
train      | 04August_2011_Thursday_tagesschau-714              | images0066.csv       | 543    | Thiếu dòng
train      | 04August_2011_Thursday_tagesschau-716              | images0013.csv       | 543    | Thiếu dòng
train      | 04August_2011_Thursday_tagesschau-716              | images0014.csv       | 543    | Thiếu dòng
train      | 04August_2011_Thursday_tagesschau-717              | images0056.csv       | 543    | Thiếu dòng
train      | 04December_2009_Friday_tagesschau-837              | images0012.csv       | 543    | Thiếu dòng
train      | 04December_2009_Friday_tagesschau-837              | images0038.csv       | 543    | Thiếu dòng
train      | 04December_2009_Friday_tagesschau-837              | images0081.csv       | 543    | Thiếu dòng
train      | 04December_2009_Friday_tagesschau-837              | images0163.csv       | 543    | Thiếu dòng
train      | 04December_2009_Friday_tagesschau-838              | images0048.csv       | 543    | Thiếu dòng
train      | 04December_2009_Friday_tagesschau-839              | images0004.csv       | 543    | Thiếu dòng
train      | 04December_2009_Friday_tagesschau-839              | images0005.csv       | 543    | Thiếu dòng
train      | 04December_2009_Friday_tagesschau-839              | images0006.csv       | 543    | Thiếu dòng
train      | 04December_2009_Friday_tagesschau-839              | images0012.csv       | 543    | Thiếu dòng
train      | 04December_2009_Friday_tagesschau-839              | images0064.csv       | 543    | Thiếu dòng
train      | 04December_2009_Friday_tagesschau-840              | images0043.csv       | 543    | Thiếu dòng
train      | 04December_2009_Friday_tagesschau-840              | images0094.csv       | 543    | Thiếu dòng
train      | 04December_2009_Friday_tagesschau-840              | images0167.csv       | 543    | Thiếu dòng
train      | 04December_2009_Friday_tagesschau-842              | images0003.csv       | 543    | Thiếu dòng
train      | 04December_2009_Friday_tagesschau-842              | images0100.csv       | 543    | Thiếu dòng
train      | 04December_2009_Friday_tagesschau-842              | images0102.csv       | 543    | Thiếu dòng
train      | 04December_2010_Saturday_tagesschau-4835           | images0118.csv       | 543    | Thiếu dòng
train      | 04December_2010_Saturday_tagesschau-4835           | images0121.csv       | 543    | Thiếu dòng
train      | 04December_2010_Saturday_tagesschau-4835           | images0122.csv       | 543    | Thiếu dòng
train      | 04December_2010_Saturday_tagesschau-4845           | images0005.csv       | 543    | Thiếu dòng
train      | 04December_2011_Sunday_tagesschau-7786             | images0017.csv       | 543    | Thiếu dòng
train      | 04December_2011_Sunday_tagesschau-7786             | images0073.csv       | 543    | Thiếu dòng
train      | 04December_2011_Sunday_tagesschau-7786             | images0074.csv       | 543    | Thiếu dòng
train      | 04December_2011_Sunday_tagesschau-7786             | images0079.csv       | 543    | Thiếu dòng
train      | 04December_2011_Sunday_tagesschau-7788             | images0004.csv       | 543    | Thiếu dòng
train      | 04December_2011_Sunday_tagesschau-7788             | images0005.csv       | 543    | Thiếu dòng
train      | 04December_2011_Sunday_tagesschau-7789             | images0098.csv       | 543    | Thiếu dòng
train      | 04December_2011_Sunday_tagesschau-7794             | images0003.csv       | 543    | Thiếu dòng
